StartTime,LastTime,SrcAddr,DstAddr,Mean,Sport,Dport,SrcPkts,DstPkts,TotPkts,DstBytes,SrcBytes,TotBytes,SrcLoad,DstLoad,Load,SrcRate,DstRate,Rate,SrcLoss,DstLoss,Loss,pLoss,SrcJitter,DstJitter,SIntPkt,DIntPkt,Proto,Dur,TcpRtt,IdleTime,Sum,Min,Max,sDSb,sTtl,dTtl,sIpId,dIpId,SAppBytes,DAppBytes,TotAppByte,SynAck,RunTime,sTos,SrcJitAct,DstJitAct,Traffic,Target
8/19/2019 13:54,8/19/2019 13:54,192.168.0.20,192.168.0.2,0,49877,502,6,6,12,384,396,780,76681.77344,74358.07813,151039.8438,145.230621,145.230621,319.507385,2,2,4,25,20.858611,8.269521,0.3202,6.6348,6,0.034428,0.001461,1548878080,0.034428,0.034428,0.034428,0,128,64,34907,47523,24,20,44,0.001253,0.034428,0,0,0,normal,0
8/19/2019 14:41,8/19/2019 14:41,192.168.0.20,192.168.0.2,0,64919,502,10,8,18,508,644,1152,89431.99219,68615.92188,158047.9063,173.467224,134.918945,327.660309,2,2,4,18.181818,522.963391,13.360567,5.764778,7.274429,6,0.051883,0.000951,1548880896,0.051883,0.051883,0.051883,0,128,64,41017,38236,24,20,44,0.000949,0.051883,0,0,0,normal,0
8/19/2019 14:48,8/19/2019 14:48,192.168.0.20,192.168.0.2,0,51346,502,10,8,18,508,644,1152,72224.64063,55413.73438,127638.375,140.090897,108.959587,264.61615,2,2,4,18.181818,648.38842,17.569502,7.138222,9.087143,6,0.064244,0.000622,1548881280,0.064244,0.064244,0.064244,0,128,64,3613,48032,24,20,44,0.00062,0.064244,0,0,0,normal,0
8/19/2019 11:09,8/19/2019 11:09,192.168.0.20,192.168.0.2,0,64187,502,10,8,18,508,644,1152,87837.19531,67392.33594,155229.5313,170.373871,132.513016,321.817322,2,2,4,18.181818,560.574481,12.06477,6.603125,7.432,6,0.052825,0.000738,1548781696,0.052825,0.052825,0.052825,0,128,64,19533,39869,24,20,44,0.000737,0.052825,0,0,0,normal,0
8/19/2019 10:29,8/19/2019 10:29,192.168.0.20,192.168.0.2,0,50140,502,6,6,12,384,396,780,66246.77344,64239.29297,130486.0625,125.467369,125.467369,276.028229,2,2,4,25,11.61913,9.677357,0.196,7.8184,6,0.039851,0.000805,1548779392,0.039851,0.039851,0.039851,0,128,64,812,19851,24,20,44,0.000758,0.039851,0,0,0,normal,0
8/19/2019 15:48,8/19/2019 15:48,192.168.0.20,192.168.0.2,0,56112,502,10,8,18,508,644,1152,87341.17188,67011.76563,154352.9375,169.411758,131.764709,320,2,2,4,18.181818,522.535924,11.998073,5.902778,7.495143,6,0.053125,0.000651,1548884864,0.053125,0.053125,0.053125,0,128,64,14930,42385,24,20,44,0.00065,0.053125,0,0,0,normal,0
8/19/2019 14:59,8/19/2019 14:59,192.168.0.20,192.168.0.2,0,65072,502,10,8,18,508,644,1152,77852.35156,59731.54297,137583.8906,151.006714,117.449669,285.234894,2,2,4,18.181818,531.578366,10.995891,6.622222,8.313571,6,0.0596,0.001403,1548881920,0.0596,0.0596,0.0596,0,128,64,46922,15889,24,20,44,0.001402,0.0596,0,0,0,normal,0
8/19/2019 15:02,8/19/2019 15:02,192.168.0.20,192.168.0.2,0,57003,502,10,8,18,508,644,1152,89109.10156,68368.1875,157477.2813,172.840927,134.431824,326.477295,2,2,4,18.181818,528.725122,11.513516,5.785667,7.332429,6,0.052071,0.000735,1548882176,0.052071,0.052071,0.052071,0,128,64,26213,47934,24,20,44,0.000733,0.052071,0,0,0,normal,0
8/19/2019 12:28,8/19/2019 12:28,192.168.0.20,192.168.0.2,0,54418,502,10,8,18,508,644,1152,90079.60156,69112.79688,159192.3906,174.723358,135.89595,330.03302,2,2,4,18.181818,551.381724,17.198879,6.43875,12.63875,6,0.05151,0.000861,1548786432,0.05151,0.05151,0.05151,0,128,64,20522,56246,24,20,44,0.000668,0.05151,0,0,0,normal,0
8/19/2019 16:21,8/19/2019 16:21,192.168.0.20,192.168.0.2,0,50624,502,10,8,18,508,644,1152,87154.15625,66868.27344,154022.4375,169.049011,131.482559,319.314789,2,2,4,18.181818,519.069408,11.467707,5.915444,7.423429,6,0.053239,0.001272,1548886912,0.053239,0.053239,0.053239,0,128,64,55053,27086,24,20,44,0.001271,0.053239,0,0,0,normal,0
8/19/2019 12:43,8/19/2019 12:43,209.240.235.92,192.168.0.2,3,10854,80,4,0,4,0,248,248,470.327637,0,470.327637,0.948241,0,0.948241,3,0,3,42.857143,1491.404875,0,1054.584,0,6,3.163752,0,1548787456,3.163752,3.163752,3.163752,0,192,0,21629,0,0,0,0,0,3.163752,0,1491.404875,0,DoS,1
8/19/2019 13:47,8/19/2019 13:47,192.168.0.20,192.168.0.2,0,63797,502,10,8,18,508,644,1152,89151.90625,68401.03125,157552.9375,172.92395,134.496399,326.634125,2,2,4,18.181818,524.592287,11.596067,5.782889,7.325714,6,0.052046,0.000809,1548877696,0.052046,0.052046,0.052046,0,128,64,5380,55223,24,20,44,0.000759,0.052046,0,0,0,normal,0
8/19/2019 16:18,8/19/2019 16:18,192.168.0.20,192.168.0.2,0,57964,502,10,8,18,508,644,1152,88644.35156,68011.60938,156655.9688,171.939468,133.730698,324.774567,2,2,4,18.181818,528.609631,12.789561,5.816,7.389,6,0.052344,0.00061,1548886656,0.052344,0.052344,0.052344,0,128,64,30054,57767,24,20,44,0.000608,0.052344,0,0,0,normal,0
8/19/2019 9:51,8/19/2019 9:51,192.168.0.20,192.168.0.2,0,58766,502,10,8,18,508,644,1152,86677.125,66502.28125,153179.4063,168.123734,130.762909,317.567047,2,2,4,18.181818,527.825836,13.105848,5.948,7.467143,6,0.053532,0.001291,1548777088,0.053532,0.053532,0.053532,0,128,64,63867,31724,24,20,44,0.001259,0.053532,0,0,0,normal,0
8/19/2019 11:36,8/19/2019 11:36,192.168.0.20,192.168.0.2,0,58018,502,10,8,18,508,644,1152,90518.92969,69449.86719,159968.7969,175.5755,136.558731,331.642609,2,2,4,18.181818,519.956921,11.411011,5.695556,7.209286,6,0.05126,0.000786,1548783360,0.05126,0.05126,0.05126,0,128,64,325,37829,24,20,44,0.000784,0.05126,0,0,0,normal,0
8/19/2019 13:46,8/19/2019 13:46,192.168.0.20,192.168.0.2,0,61447,502,6,6,12,384,396,780,91220.07031,88455.82813,179675.8906,172.765289,172.765289,380.083618,2,2,4,25,9.463629,6.967343,0.1494,5.6552,6,0.028941,0.000656,1548877568,0.028941,0.028941,0.028941,0,128,64,27993,45654,24,20,44,0.000654,0.028941,0,0,0,normal,0
8/19/2019 16:40,8/19/2019 16:40,192.168.0.20,192.168.0.2,0,52750,502,6,6,12,384,396,780,74914.875,72644.72656,147559.5938,141.884232,141.884232,312.145294,2,2,4,25,17.785281,8.361181,0.2694,6.7982,6,0.03524,0.001249,1548888064,0.03524,0.03524,0.03524,0,128,64,37955,818,24,20,44,0.001247,0.03524,0,0,0,normal,0
8/19/2019 9:56,8/19/2019 9:56,192.168.0.20,192.168.0.2,0,58590,502,10,8,18,508,644,1152,90699.39844,69588.33594,160287.7344,175.925568,136.830994,332.303833,2,2,4,18.181818,520.078335,11.347371,5.684222,7.219286,6,0.051158,0.000605,1548777472,0.051158,0.051158,0.051158,0,128,64,35625,18308,24,20,44,0.000585,0.051158,0,0,0,normal,0
8/19/2019 13:57,8/19/2019 13:57,192.168.0.20,192.168.0.2,0,56181,502,10,10,20,632,644,1276,87282.03125,85626.67969,172908.7188,169.297043,169.297043,357.404877,2,2,4,16.666667,521.766754,9.144363,5.906778,5.830556,6,0.053161,0.000684,1548878208,0.053161,0.053161,0.053161,0,128,64,15694,6661,24,20,44,0.000682,0.053161,0,0,0,normal,0
8/19/2019 14:37,8/19/2019 14:37,192.168.0.20,192.168.0.2,0,52581,502,10,8,18,508,644,1152,89800.65625,68898.78125,158699.4375,174.182312,135.475128,329.011017,2,2,4,18.181818,521.793999,13.366143,5.741111,7.280857,6,0.05167,0.000795,1548880640,0.05167,0.05167,0.05167,0,128,64,25147,56165,24,20,44,0.000634,0.05167,0,0,0,normal,0
8/19/2019 15:05,8/19/2019 15:05,192.168.0.20,192.168.0.2,0,49170,502,10,8,18,508,644,1152,89249.64844,68476.02344,157725.6719,173.113541,134.64386,326.992249,2,2,4,18.181818,519.0142,13.714737,5.776556,7.333143,6,0.051989,0.000636,1548882304,0.051989,0.051989,0.051989,0,128,64,19972,8085,24,20,44,0.000635,0.051989,0,0,0,normal,0
8/19/2019 10:05,8/19/2019 10:05,192.168.0.20,192.168.0.2,0,50468,502,10,8,18,508,644,1152,88005.46094,67521.42969,155526.8906,170.700256,132.766861,322.433807,2,2,4,18.181818,526.233154,13.555554,5.858222,7.377571,6,0.052724,0.00122,1548777984,0.052724,0.052724,0.052724,0,128,64,40307,45022,24,20,44,0.001075,0.052724,0,0,0,normal,0
8/19/2019 11:16,8/19/2019 11:16,192.168.0.10,192.168.0.20,0,39959,1105,2,0,2,0,124,124,4.96E+08,0,4.96E+08,1.00E+06,0,1.00E+06,1,0,1,33.333333,0,0,0.001,0,6,1.00E-06,0,1548782208,1.00E-06,1.00E-06,1.00E-06,0,52,0,46370,0,0,0,0,0,1.00E-06,0,0,0,Reconn,1
8/19/2019 13:45,8/19/2019 13:45,192.168.0.20,192.168.0.2,0,56969,502,10,8,18,508,644,1152,89380.30469,68576.27344,157956.5781,173.366974,134.840988,327.470947,2,2,4,18.181818,528.132135,11.405276,5.768111,7.328143,6,0.051913,0.000602,1548877568,0.051913,0.051913,0.051913,0,128,64,32519,27891,24,20,44,6.00E-04,0.051913,0,0,0,normal,0
8/19/2019 10:49,8/19/2019 10:49,192.168.0.20,192.168.0.2,0,59045,502,10,8,18,508,644,1152,86102.91406,66061.71875,152164.6406,167.009964,129.896637,315.463287,2,2,4,18.181818,523.619333,11.946473,5.987667,7.526857,6,0.053889,0.001229,1548780544,0.053889,0.053889,0.053889,0,128,64,36958,2352,24,20,44,0.001197,0.053889,0,0,0,normal,0
8/19/2019 10:05,8/19/2019 10:05,192.168.0.20,192.168.0.2,0,65482,502,10,8,18,508,644,1152,86126.89063,66080.10938,152207,167.056458,129.9328,315.551086,2,2,4,18.181818,527.80574,11.574563,5.986,7.518286,6,0.053874,0.001184,1548777984,0.053874,0.053874,0.053874,0,128,64,21850,39765,24,20,44,0.001183,0.053874,0,0,0,normal,0
8/19/2019 11:19,8/19/2019 11:19,192.168.0.20,192.168.0.2,0,59522,502,10,8,18,510,644,1154,18400.57813,14181.13477,32581.71094,35.690773,27.759491,67.415909,2,2,4,18.181818,2310.687679,68.566031,31.52075,35.836145,6,0.252166,0.001402,1548782336,0.252166,0.252166,0.252166,0,128,64,16471,29720,24,22,46,0.001197,0.252166,0,0,0,normal,0
8/19/2019 12:43,8/19/2019 12:43,209.240.235.92,192.168.0.2,0,63479,80,2,0,2,0,124,124,0,0,0,0,0,0,2,0,2,50,0,0,8336.969,0,6,0,0,1548787456,0,0,0,0,180,0,21629,0,0,0,0,0,0,0,0,0,DoS,1
8/19/2019 15:31,8/19/2019 15:31,192.168.0.20,192.168.0.2,0,58377,502,10,8,18,508,644,1152,88115.76563,67606.0625,155721.8281,170.9142,132.933273,322.837952,2,2,4,18.181818,522.941637,12.054393,5.850889,7.306,6,0.052658,0.001514,1548883968,0.052658,0.052658,0.052658,0,128,64,11886,19630,24,20,44,0.001512,0.052658,0,0,0,normal,0
8/19/2019 16:09,8/19/2019 16:09,192.168.0.20,192.168.0.2,0,65298,502,10,8,18,508,644,1152,86827.97656,66618.01563,153445.9844,168.416336,130.990479,318.11972,2,2,4,18.181818,521.092939,11.60822,5.937667,7.531714,6,0.053439,0.000781,1548886144,0.053439,0.053439,0.053439,0,128,64,43534,28974,24,20,44,0.000709,0.053439,0,0,0,normal,0
8/19/2019 10:33,8/19/2019 10:33,192.168.0.20,192.168.0.2,0,62745,502,10,8,18,510,644,1154,89871.96875,69263.39844,159135.375,174.320633,135.582718,329.272308,2,2,4,18.181818,524.87207,11.995014,5.736556,7.275571,6,0.051629,0.000652,1548779648,0.051629,0.051629,0.051629,0,128,64,26133,3000,24,22,46,0.000651,0.051629,0,0,0,normal,0
8/19/2019 10:27,8/19/2019 10:27,192.168.0.20,192.168.0.2,0,63494,502,6,6,12,384,396,780,70351.21875,68219.36719,138570.5938,133.240952,133.240952,293.130096,2,2,4,25,0.518547,8.897203,0.3325,7.2658,6,0.037526,0.001227,1548779264,0.037526,0.037526,0.037526,0,128,64,50291,8167,24,20,44,0.001197,0.037526,0,0,0,normal,0
8/19/2019 15:59,8/19/2019 15:59,192.168.0.20,192.168.0.2,0,53169,502,10,8,18,508,644,1152,89878.9375,68958.83594,158837.7813,174.334152,135.593231,329.297821,2,2,4,18.181818,523.067211,13.518773,5.736111,7.267571,6,0.051625,0.000719,1548885504,0.051625,0.051625,0.051625,0,128,64,22139,24919,24,20,44,0.000717,0.051625,0,0,0,normal,0
8/19/2019 15:14,8/19/2019 15:14,192.168.0.20,192.168.0.2,0,60255,502,10,8,18,508,644,1152,89155.32813,68403.65625,157558.9844,172.930603,134.501572,326.646667,2,2,4,18.181818,529.019073,12.49947,5.782667,7.343286,6,0.052044,0.000683,1548882944,0.052044,0.052044,0.052044,0,128,64,27393,16619,24,20,44,0.000623,0.052044,0,0,0,normal,0
8/19/2019 10:53,8/19/2019 10:53,192.168.0.20,192.168.0.2,0,52937,502,6,6,12,384,396,780,64188.28516,62243.18359,126431.4688,121.568718,121.568718,267.451172,2,2,4,25,10.403287,9.940271,0.1914,8.0868,6,0.041129,0.000686,1548780800,0.041129,0.041129,0.041129,0,128,64,31772,41959,24,20,44,0.000684,0.041129,0,0,0,normal,0
8/19/2019 11:23,8/19/2019 11:23,192.168.0.20,192.168.0.2,0,56367,502,10,10,20,632,644,1276,81325.03906,79782.66406,161107.7031,157.742523,157.742523,333.011993,2,2,4,16.666667,528.83881,9.30594,6.339444,6.134222,6,0.057055,0.00177,1548782592,0.057055,0.057055,0.057055,0,128,64,45642,15274,24,20,44,0.001741,0.057055,0,0,0,normal,0
8/19/2019 10:55,8/19/2019 10:55,192.168.0.20,192.168.0.2,0,57917,502,10,8,18,508,644,1152,90503.03906,69437.67188,159940.7031,175.544678,136.53476,331.584412,2,2,4,18.181818,520.832813,11.965695,5.696556,7.224857,6,0.051269,0.00068,1548780928,0.051269,0.051269,0.051269,0,128,64,62584,4161,24,20,44,0.000677,0.051269,0,0,0,normal,0
8/19/2019 13:16,8/19/2019 13:16,192.168.0.20,192.168.0.2,0,58882,502,10,8,18,508,644,1152,89544.17969,68702,158246.1719,173.68483,135.088196,328.07135,2,2,4,18.181818,525.286244,12.9343,5.757556,7.31,6,0.051818,0.000638,1548789376,0.051818,0.051818,0.051818,0,128,64,8276,28056,24,20,44,0.000636,0.051818,0,0,0,normal,0
8/19/2019 14:53,8/19/2019 14:53,192.168.0.20,192.168.0.2,0,49609,502,10,8,18,508,644,1152,86285.44531,66201.76563,152487.2188,167.364014,130.172012,316.132019,2,2,4,18.181818,550.046564,14.090046,5.975,7.586286,6,0.053775,0.000657,1548881664,0.053775,0.053775,0.053775,0,128,64,24108,38963,24,20,44,0.000655,0.053775,0,0,0,normal,0
8/19/2019 11:02,8/19/2019 11:02,192.168.0.2,192.168.0.44,4,1740,1740,144,206,350,69496,25536,95032,41886.48438,114232.7109,156119.2031,29.524858,42.325848,72.057175,0,0,0,0,74.431187,64.714687,34.97477,24.609307,17,4.843376,0,1548781312,4.843376,4.843376,4.843376,0,64,128,768,40794,19200,60432,79632,0,4.843376,0,74.431187,64.714687,normal,0
8/19/2019 9:47,8/19/2019 9:47,192.168.0.20,192.168.0.2,0,49331,502,10,8,18,508,644,1152,89778.07031,68881.44531,158659.5156,174.138489,135.441055,328.928253,2,2,4,18.181818,519.935525,13.366367,5.742556,7.258571,6,0.051683,0.000754,1548776832,0.051683,0.051683,0.051683,0,128,64,1101,60822,24,20,44,0.000674,0.051683,0,0,0,normal,0
8/19/2019 15:39,8/19/2019 15:39,192.168.0.20,192.168.0.2,0,63259,502,10,8,18,508,644,1152,89642.78125,68777.64844,158420.4219,173.876083,135.236954,328.432587,2,2,4,18.181818,525.065041,12.671064,5.751222,7.290286,6,0.051761,0.000734,1548884352,0.051761,0.051761,0.051761,0,128,64,22392,38005,24,20,44,0.000716,0.051761,0,0,0,normal,0
8/19/2019 10:07,8/19/2019 10:07,192.168.0.20,192.168.0.2,0,54143,502,10,8,18,508,644,1152,89964.32813,69024.35156,158988.6719,174.499771,135.722046,329.610687,2,2,4,18.181818,524.855731,12.803876,5.730667,7.270286,6,0.051576,0.000673,1548777984,0.051576,0.051576,0.051576,0,128,64,7480,59189,24,20,44,0.000672,0.051576,0,0,0,normal,0
8/19/2019 12:04,8/19/2019 12:04,192.168.0.20,192.168.0.2,0,55494,502,10,8,18,508,644,1152,89478.55469,68651.64844,158130.2031,173.557541,134.989197,327.830902,2,2,4,18.181818,526.526621,11.930867,5.761778,7.308429,6,0.051856,0.000686,1548785024,0.051856,0.051856,0.051856,0,128,64,38659,42349,24,20,44,0.000684,0.051856,0,0,0,normal,0
8/19/2019 16:21,8/19/2019 16:21,192.168.0.20,192.168.0.2,0,51369,502,10,8,18,508,644,1152,87656.32813,67253.5625,154909.8906,170.023056,132.240158,321.154663,2,2,4,18.181818,526.067167,12.286535,5.881556,7.380714,6,0.052934,0.001265,1548886912,0.052934,0.052934,0.052934,0,128,64,45083,29964,24,20,44,0.001262,0.052934,0,0,0,normal,0
8/19/2019 13:03,8/19/2019 13:03,209.240.235.92,192.168.0.2,1,42193,80,4,0,4,0,248,248,755.753479,0,755.753479,1.523697,0,1.523697,4,0,4,50,4324.3595,0,3988.944,0,6,1.968896,0,1548788608,1.968896,1.968896,1.968896,0,133,0,21629,0,0,0,0,0,1.968896,0,4324.3595,0,DoS,1
8/19/2019 9:55,8/19/2019 9:55,192.168.0.20,192.168.0.2,0,53217,502,6,6,12,384,396,780,77177.17969,74838.47656,152015.6563,146.1689,146.1689,321.571594,2,2,4,25,18.158526,8.236896,0.2992,6.5906,6,0.034207,0.001254,1548777344,0.034207,0.034207,0.034207,0,128,64,1094,63128,24,20,44,0.001252,0.034207,0,0,0,normal,0
8/19/2019 16:09,8/19/2019 16:09,192.168.0.20,192.168.0.2,0,49505,502,10,8,18,508,644,1152,85360.01563,65491.73828,150851.75,165.569,128.775894,312.741455,2,2,4,18.181818,521.960744,12.53204,6.039778,7.675571,6,0.054358,0.000728,1548886144,0.054358,0.054358,0.054358,0,128,64,38937,31243,24,20,44,0.000612,0.054358,0,0,0,normal,0
8/19/2019 15:51,8/19/2019 15:51,192.168.0.20,192.168.0.2,0,63944,502,10,8,18,508,644,1152,90404.28125,69361.90625,159766.1875,175.353134,136.385773,331.222595,2,2,4,18.181818,522.054361,11.554784,5.702778,7.232571,6,0.051325,0.000699,1548885120,0.051325,0.051325,0.051325,0,128,64,10851,7057,24,20,44,0.000691,0.051325,0,0,0,normal,0
8/19/2019 15:09,8/19/2019 15:09,192.168.0.20,192.168.0.2,0,61717,502,10,8,18,508,644,1152,87529,67155.875,154684.875,169.776077,132.048065,320.688171,2,2,4,18.181818,522.631143,11.776791,5.890111,7.360714,6,0.053011,0.001485,1548882560,0.053011,0.053011,0.053011,0,128,64,12909,56546,24,20,44,0.001483,0.053011,0,0,0,normal,0
8/19/2019 10:40,8/19/2019 10:40,192.168.0.20,192.168.0.2,0,49335,502,6,6,12,386,396,782,70713.02344,68998.77344,139711.7969,133.926178,133.926178,294.637604,2,2,4,25,10.273306,12.481156,0.1964,7.341,6,0.037334,0.000659,1548780032,0.037334,0.037334,0.037334,0,128,64,30331,12075,24,22,46,0.000622,0.037334,0,0,0,normal,0
8/19/2019 12:15,8/19/2019 12:15,192.168.0.20,192.168.0.2,0,52931,502,10,8,18,508,644,1152,89779.8125,68882.78125,158662.5938,174.141876,135.44368,328.934631,2,2,4,18.181818,524.519123,12.806374,5.742444,7.279286,6,0.051682,0.00074,1548785792,0.051682,0.051682,0.051682,0,128,64,46387,43146,24,20,44,0.000658,0.051682,0,0,0,normal,0
8/19/2019 11:30,8/19/2019 11:30,192.168.0.20,192.168.0.2,0,57756,502,10,8,18,508,644,1152,86470.36719,66343.64063,152814.0156,167.722687,130.450989,316.80954,2,2,4,18.181818,529.247286,11.511231,5.962222,7.569143,6,0.05366,0.000665,1548782976,0.05366,0.05366,0.05366,0,128,64,36112,64659,24,20,44,0.000663,0.05366,0,0,0,normal,0
8/19/2019 10:27,8/19/2019 10:27,192.168.0.20,192.168.0.2,0,62634,502,6,6,12,384,396,780,86260.41406,83646.46094,169906.875,163.371994,163.371994,359.418396,2,2,4,25,11.496753,8.246489,0.2022,5.9852,6,0.030605,0.000782,1548779264,0.030605,0.030605,0.030605,0,128,64,54883,4841,24,20,44,0.000674,0.030605,0,0,0,normal,0
8/19/2019 16:02,8/19/2019 16:02,192.168.0.20,192.168.0.2,0,61296,502,6,6,12,384,396,780,80820.45313,78371.34375,159191.7969,153.069031,153.069031,336.751892,2,2,4,25,12.387577,7.978546,0.1922,6.4092,6,0.032665,0.000871,1548885760,0.032665,0.032665,0.032665,0,128,64,57618,56333,24,20,44,0.000608,0.032665,0,0,0,normal,0
8/19/2019 10:28,8/19/2019 10:28,192.168.0.20,192.168.0.2,0,64101,502,10,8,18,508,644,1152,88717.23438,68067.53125,156784.7656,172.080841,133.840652,325.041595,2,2,4,18.181818,522.870043,12.358784,5.811222,7.382714,6,0.052301,0.000614,1548779264,0.052301,0.052301,0.052301,0,128,64,8575,10520,24,20,44,0.000613,0.052301,0,0,0,normal,0
8/19/2019 10:24,8/19/2019 10:24,192.168.0.20,192.168.0.2,0,53831,502,10,8,18,508,644,1152,90170.625,69182.63281,159353.25,174.899918,136.033264,330.366516,2,2,4,18.181818,523.122344,12.303593,5.717556,7.260429,6,0.051458,0.000626,1548779136,0.051458,0.051458,0.051458,0,128,64,51264,36366,24,20,44,0.000625,0.051458,0,0,0,normal,0
8/19/2019 11:41,8/19/2019 11:41,192.168.0.20,192.168.0.2,0,56689,502,10,8,18,508,644,1152,87774.05469,67343.88281,155117.9375,170.251404,132.417755,321.585968,2,2,4,18.181818,551.418166,11.374483,6.607875,7.439714,6,0.052863,0.000717,1548783744,0.052863,0.052863,0.052863,0,128,64,44123,30416,24,20,44,0.000716,0.052863,0,0,0,normal,0
8/19/2019 14:42,8/19/2019 14:42,192.168.0.20,192.168.0.2,0,52185,502,10,8,18,508,644,1152,87591.79688,67204.04688,154795.8438,169.897873,132.142792,320.918213,2,2,4,18.181818,527.43016,11.58194,5.885889,7.384429,6,0.052973,0.001248,1548881024,0.052973,0.052973,0.052973,0,128,64,6013,52264,24,20,44,0.001246,0.052973,0,0,0,normal,0
8/19/2019 10:17,8/19/2019 10:17,192.168.0.20,192.168.0.2,0,49761,502,10,8,18,508,644,1152,89675.70313,68802.90625,158478.6094,173.939941,135.286621,328.553223,2,2,4,18.181818,522.484666,12.791499,5.749111,7.285429,6,0.051742,0.000734,1548778624,0.051742,0.051742,0.051742,0,128,64,9030,54054,24,20,44,0.000732,0.051742,0,0,0,normal,0
8/19/2019 15:32,8/19/2019 15:32,192.168.0.20,192.168.0.2,0,61184,502,10,8,18,508,644,1152,88649.4375,68015.51563,156664.9531,171.949341,133.738373,324.793182,2,2,4,18.181818,607.480734,11.526291,7.477286,7.381857,6,0.052341,0.000661,1548883968,0.052341,0.052341,0.052341,0,128,64,28706,30442,24,20,44,0.00066,0.052341,0,0,0,normal,0
8/19/2019 10:11,8/19/2019 10:11,192.168.0.20,192.168.0.2,0,49622,502,10,8,18,508,644,1152,85800.40625,65829.61719,151630.0156,166.423203,129.440262,314.354919,2,2,4,18.181818,524.460709,11.679715,6.008778,7.55,6,0.054079,0.001294,1548778240,0.054079,0.054079,0.054079,0,128,64,27156,39408,24,20,44,0.001207,0.054079,0,0,0,normal,0
8/19/2019 12:51,8/19/2019 12:51,192.168.0.20,192.168.0.2,0,60549,502,2,0,2,0,136,136,0,0,0,0,0,0,1,0,1,33.333333,0,0,0,0,6,0,0,1548787840,0,0,0,0,128,0,22556,0,0,0,0,0,0,0,0,0,normal,0
8/19/2019 12:47,8/19/2019 12:47,209.240.235.92,192.168.0.2,0,34258,80,2,0,2,0,124,124,0,0,0,0,0,0,2,0,2,50,0,0,7226.978,0,6,0,0,1548787712,0,0,0,0,208,0,21629,0,0,0,0,0,0,0,0,0,DoS,1
8/19/2019 11:13,8/19/2019 11:13,192.168.0.20,192.168.0.2,0,61487,502,10,8,18,508,644,1152,89828.47656,68920.125,158748.5938,174.236267,135.51709,329.112946,2,2,4,18.181818,527.667684,14.265864,5.739333,8.4935,6,0.051654,0.000584,1548782080,0.051654,0.051654,0.051654,0,128,64,24395,27192,24,20,44,0.000583,0.051654,0,0,0,normal,0
8/19/2019 11:35,8/19/2019 11:35,192.168.0.20,192.168.0.2,0,55083,502,10,8,18,508,644,1152,90372.58594,69337.59375,159710.1875,175.291656,136.337952,331.106476,2,2,4,18.181818,519.614093,12.41675,5.704778,7.234143,6,0.051343,0.000696,1548783360,0.051343,0.051343,0.051343,0,128,64,41230,26482,24,20,44,0.000694,0.051343,0,0,0,normal,0
8/19/2019 16:04,8/19/2019 16:04,192.168.0.20,192.168.0.2,0,52516,502,10,8,18,508,644,1152,85703.72656,65755.44531,151459.1719,166.235687,129.294418,314.000732,2,2,4,18.181818,555.796049,11.067741,6.7675,7.635429,6,0.05414,0.000679,1548885888,0.05414,0.05414,0.05414,0,128,64,55840,45155,24,20,44,0.000677,0.05414,0,0,0,normal,0
8/19/2019 13:56,8/19/2019 13:56,192.168.0.20,192.168.0.2,0,53105,502,6,6,12,384,396,780,66943.90625,64915.30469,131859.2031,126.787704,126.787704,278.932953,2,2,4,25,11.751838,9.561624,0.1694,7.7228,6,0.039436,0.000821,1548878208,0.039436,0.039436,0.039436,0,128,64,64789,60160,24,20,44,0.00082,0.039436,0,0,0,normal,0
8/19/2019 14:42,8/19/2019 14:42,192.168.0.20,192.168.0.2,0,51666,502,10,8,18,508,644,1152,89187.89063,68428.64063,157616.5313,172.993744,134.55069,326.765961,2,2,4,18.181818,525.175498,13.95101,5.780556,7.334714,6,0.052025,0.000668,1548881024,0.052025,0.052025,0.052025,0,128,64,34419,50272,24,20,44,0.000665,0.052025,0,0,0,normal,0
8/19/2019 15:33,8/19/2019 15:33,192.168.0.20,192.168.0.2,0,64361,502,6,6,12,384,396,780,71097.71094,68943.23438,140040.9375,134.654755,134.654755,296.240448,2,2,4,25,8.249595,8.94518,0.128,7.3102,6,0.037132,0.000575,1548884096,0.037132,0.037132,0.037132,0,128,64,32605,44628,24,20,44,0.000574,0.037132,0,0,0,normal,0
8/19/2019 16:26,8/19/2019 16:26,192.168.0.20,192.168.0.2,0,65244,502,10,8,18,508,644,1152,82289.92969,63136.23828,145426.1719,159.61409,124.144287,301.493286,2,2,4,18.181818,523.772057,13.151891,6.265111,7.966571,6,0.056386,0.000613,1548887168,0.056386,0.056386,0.056386,0,128,64,61212,27114,24,20,44,0.000612,0.056386,0,0,0,normal,0
8/19/2019 13:16,8/19/2019 13:16,192.168.0.20,192.168.0.2,0,57367,502,10,8,18,510,644,1154,86845.84375,66931.19531,153777.0469,168.450989,131.017441,318.185211,2,2,4,18.181818,529.448949,12.959335,5.936444,7.458571,6,0.053428,0.001241,1548789376,0.053428,0.053428,0.053428,0,128,64,2360,22220,24,22,46,0.001212,0.053428,0,0,0,normal,0
